"StockCode","StockName","NumQuiTraFinReport","AccPeriod","TotAsse"
"002840","华统股份","0","2018-12-31","2176034800.00"
"002840","华统股份","0","2019-12-31","3063507600.00"
"002841","视源股份","0","2017-12-31","4945202500.00"
"002841","视源股份","0","2018-12-31","6978012200.00"
"002841","视源股份","0","2019-12-31","9898027400.00"
"002842","翔鹭钨业","0","2017-12-31","1522296878.37"
"002842","翔鹭钨业","0","2018-12-31","1961115719.64"
"002842","翔鹭钨业","0","2019-12-31","2294107646.40"
"002843","泰嘉股份","0","2017-06-30","621995400.00"
"002843","泰嘉股份","0","2017-12-31","698505017.09"
"002843","泰嘉股份","0","2018-12-31","816169132.26"
"002843","泰嘉股份","0","2019-12-31","788867891.40"
"002845","同兴达","0","2017-12-31","3127537030.46"
"002845","同兴达","0","2018-12-31","4536510953.38"
"002845","同兴达","0","2019-12-31","6405743822.67"
"002846","英联股份","0","2017-12-31","699119989.39"
"002846","英联股份","0","2018-12-31","1124170383.84"
"002846","英联股份","0","2019-12-31","1461755086.30"
"002847","盐津铺子","0","2017-12-31","953548900.00"
"002847","盐津铺子","0","2018-12-31","1158629200.00"
"002847","盐津铺子","0","2019-12-31","1660167100.00"
"002848","高斯贝尔","0","2017-12-31","1326464700.00"
"002848","高斯贝尔","1","2017-12-31","1324951600.00"
"002848","高斯贝尔","0","2018-12-31","1176439900.00"
"002848","高斯贝尔","0","2019-12-31","1082771933.26"
"002849","威星智能","0","2017-12-31","879062092.46"
"002849","威星智能","0","2018-12-31","1263801597.70"
"002849","威星智能","0","2019-12-31","1551528375.70"
"002850","科达利","0","2017-12-31","3002290232.09"
"002850","科达利","0","2018-12-31","3513510422.68"
"002850","科达利","0","2019-12-31","3795967221.92"
"002851","麦格米特","0","2017-12-31","2301704400.00"
"002851","麦格米特","0","2018-12-31","3220528900.00"
"002851","麦格米特","0","2019-12-31","3927916800.00"
"002852","道道全","0","2017-12-31","2645117721.40"
"002852","道道全","0","2018-12-31","2753163578.46"
"002853","皮阿诺","0","2017-12-31","1342949000.67"
"002853","皮阿诺","0","2018-06-30","1393090983.62"
"002853","皮阿诺","0","2018-12-31","1586565537.83"
"002853","皮阿诺","0","2019-06-30","1735730077.50"
"002853","皮阿诺","0","2019-12-31","1992437767.48"
"002853","皮阿诺","0","2020-06-30","2111136593.94"
"002855","捷荣技术","0","2017-12-31","1963143500.00"
"002855","捷荣技术","0","2018-12-31","2523554200.00"
"002855","捷荣技术","0","2019-12-31","2683944700.00"
"002856","美芝股份","0","2017-12-31","1402318712.70"
"002856","美芝股份","0","2018-12-31","1442748877.54"
"002857","三晖电气","0","2017-06-30","473245415.30"
"002857","三晖电气","0","2017-12-31","550244058.07"
"002857","三晖电气","1","2017-12-31","550244058.07"
"002857","三晖电气","0","2018-06-30","544609470.98"
"002857","三晖电气","0","2018-12-31","623596862.43"
"002857","三晖电气","0","2019-06-30","580790388.27"
"002857","三晖电气","0","2019-12-31","612282232.62"
"002858","力盛赛车","0","2017-12-31","477953961.52"
"002858","力盛赛车","0","2018-06-30","496762492.33"
"002858","力盛赛车","0","2018-12-31","587138696.26"
"002858","力盛赛车","0","2019-12-31","743230815.17"
"002859","洁美科技","0","2017-06-30","1458299697.19"
"002859","洁美科技","0","2017-12-31","1562974074.45"
"002859","洁美科技","0","2018-06-30","1788958308.23"
"002859","洁美科技","0","2018-12-31","2114290829.96"
"002859","洁美科技","0","2019-12-31","2104568277.18"
"002860","星帅尔","0","2017-12-31","810443463.52"
"002860","星帅尔","0","2018-12-31","896821230.31"
"002860","星帅尔","0","2019-12-31","1385955290.80"
"002861","瀛通通讯","0","2017-12-31","1187864374.26"
"002861","瀛通通讯","0","2018-12-31","1420405444.27"
"002861","瀛通通讯","0","2019-12-31","1385745092.61"
"002862","实丰文化","0","2017-06-30","564608700.00"
"002862","实丰文化","0","2017-12-31","588053856.64"
"002862","实丰文化","0","2018-12-31","607729515.30"
"002863","今飞凯达","0","2017-12-31","3774160000.00"
"002863","今飞凯达","0","2018-12-31","4127958900.00"
"002863","今飞凯达","0","2019-12-31","4474845700.00"
"002863","今飞凯达","0","2020-06-30","5061494400.00"
"002864","盘龙药业","0","2017-12-31","754764266.32"
"002864","盘龙药业","0","2018-06-30","792729173.74"
"002864","盘龙药业","0","2018-12-31","814376108.64"
"002864","盘龙药业","0","2019-06-30","856882775.42"
"002864","盘龙药业","0","2019-12-31","930721600.00"
"002865","钧达股份","0","2017-12-31","1650350500.00"
"002865","钧达股份","0","2018-12-31","1943068100.00"
"002866","传艺科技","0","2017-12-31","1087896781.52"
"002866","传艺科技","0","2018-12-31","1603033635.17"
"002866","传艺科技","0","2019-12-31","1735500188.62"
"002867","周大生","0","2017-12-31","4382806800.00"
"002867","周大生","0","2018-12-31","5887337808.40"
"002867","周大生","0","2019-12-31","5919002756.60"
"002868","绿康生化","0","2017-06-30","708922272.24"
"002868","绿康生化","0","2017-12-31","756245017.73"
"002868","绿康生化","0","2018-12-31","802418344.36"
"002868","绿康生化","0","2019-12-31","1041821945.52"
"002869","金溢科技","0","2017-12-31","1379681672.73"
"002869","金溢科技","0","2018-12-31","1382423570.08"
"002869","金溢科技","0","2019-12-31","3886101314.39"
"002870","香山股份","0","2017-12-31","981980011.50"
"002870","香山股份","0","2018-12-31","1104938049.67"
"002870","香山股份","0","2019-12-31","995742273.60"
"002871","伟隆股份","0","2017-12-31","665448511.32"
"002871","伟隆股份","0","2018-12-31","767209483.87"
"002871","伟隆股份","0","2019-12-31","801063569.73"
"002872","ST 天圣","0","2017-12-31","4968143190.09"
"002872","ST 天圣","0","2018-12-31","4763368107.88"
"002872","ST 天圣","0","2019-12-31","4427842676.35"
"002873","新天药业","0","2017-12-31","852982535.32"
"002873","新天药业","0","2018-12-31","984313099.51"
"002873","新天药业","0","2019-12-31","1077223297.08"
"002875","安奈儿","0","2017-06-30","978960948.16"
"002875","安奈儿","0","2017-12-31","1088356211.52"
"002875","安奈儿","0","2018-06-30","1119713948.47"
"002875","安奈儿","0","2018-12-31","1236982575.04"
"002875","安奈儿","0","2019-06-30","1199156099.37"
"002875","安奈儿","0","2019-12-31","1234185195.43"
"002875","安奈儿","0","2020-06-30","1203383028.51"
"002876","三利谱","0","2017-12-31","1687685836.62"
"002876","三利谱","0","2018-12-31","1944880225.92"
"002876","三利谱","0","2019-12-31","2526136548.84"
"002877","智能自控","0","2017-12-31","823864810.21"
"002877","智能自控","0","2018-12-31","994655383.35"
"002877","智能自控","0","2019-12-31","1322681886.77"
"002878","元隆雅图","0","2017-12-31","713700800.00"
"002878","元隆雅图","0","2018-12-31","1002073400.00"
"002878","元隆雅图","0","2019-12-31","1315282000.00"
"002879","长缆科技","0","2017-12-31","1687555661.32"
"002879","长缆科技","0","2018-12-31","1820112963.36"
"002879","长缆科技","0","2019-12-31","1812607859.02"
"002880","卫光生物","0","2017-12-31","1374672200.00"
"002880","卫光生物","0","2018-06-30","1393434400.00"
"002880","卫光生物","0","2018-12-31","1459319700.00"
"002880","卫光生物","0","2019-06-30","1466187000.00"
"002880","卫光生物","0","2019-12-31","1581900000.00"
"002881","美格智能","0","2017-12-31","817299700.00"
"002881","美格智能","0","2018-12-31","909807000.00"
"002881","美格智能","0","2019-12-31","790222500.00"
"002882","金龙羽","0","2017-12-31","1678729297.98"
"002882","金龙羽","0","2018-12-31","2296102700.00"
"002882","金龙羽","0","2019-12-31","2412449838.25"
"002883","中设股份","0","2017-06-30","441744975.49"
"002883","中设股份","0","2017-12-31","449489710.56"
"002883","中设股份","0","2018-12-31","520399745.74"
"002883","中设股份","0","2019-12-31","600734395.81"
"002884","凌霄泵业","0","2017-12-31","1306570624.44"
"002884","凌霄泵业","0","2018-12-31","1433155273.41"
"002884","凌霄泵业","0","2019-12-31","1518567557.21"
"002885","京泉华","0","2017-12-31","1315581527.73"
"002885","京泉华","0","2018-06-30","1369751935.85"
"002885","京泉华","0","2018-12-31","1455203800.00"
"002885","京泉华","0","2019-06-30","1407257392.07"
"002885","京泉华","0","2019-12-31","1538654100.00"
"002886","沃特股份","0","2017-12-31","1010873124.45"
"002886","沃特股份","0","2018-12-31","986473229.50"
"002886","沃特股份","0","2019-12-31","1307301836.21"
"002887","绿茵生态","0","2017-12-31","2161307700.00"
"002887","绿茵生态","0","2018-12-31","2205816500.00"
"002887","绿茵生态","0","2019-12-31","2961740400.00"
"002888","惠威科技","0","2017-12-31","485095539.80"
"002888","惠威科技","0","2018-12-31","488975717.61"
"002888","惠威科技","0","2019-12-31","472103217.86"
"002889","东方嘉盛","0","2017-12-31","6361406200.00"
"002889","东方嘉盛","0","2018-12-31","7722845400.00"
"002889","东方嘉盛","0","2019-12-31","11719382100.00"
"002890","弘宇股份","0","2017-12-31","604399119.90"
"002890","弘宇股份","0","2018-12-31","638377245.08"
"002891","中宠股份","0","2017-12-31","1004067338.02"
"002891","中宠股份","0","2018-12-31","1356254471.50"
"002891","中宠股份","0","2019-12-31","1698690745.26"
"002892","科力尔","0","2017-12-31","676396023.18"
"002892","科力尔","0","2018-12-31","759373033.00"
"002892","科力尔","0","2019-12-31","826303225.87"
"002893","华通热力","0","2017-12-31","1713318795.61"
"002893","华通热力","0","2018-12-31","1822673019.32"
"002893","华通热力","0","2019-12-31","2021455955.58"
"002895","川恒股份","0","2017-12-31","2413557063.67"
"002895","川恒股份","0","2018-06-30","2538903928.20"
"002895","川恒股份","0","2018-12-31","2620568718.64"
"002895","川恒股份","0","2019-12-31","2827682407.41"
"002896","中大力德","0","2017-12-31","782272254.66"
"002896","中大力德","0","2018-12-31","936657191.88"
"002896","中大力德","0","2019-12-31","1017732303.36"
"002897","意华股份","1","2017-12-31","1485366255.55"
"002897","意华股份","0","2017-12-31","1486351807.71"
"002897","意华股份","0","2018-06-30","1540399400.00"
"002897","意华股份","0","2018-12-31","1752934078.50"
"002897","意华股份","0","2019-06-30","1795563535.14"
"002897","意华股份","0","2019-12-31","2916013936.21"
"002898","赛隆药业","0","2017-12-31","712307300.00"
"002898","赛隆药业","0","2018-12-31","758003200.00"
"002898","赛隆药业","0","2019-12-31","814337500.00"
"002899","英派斯","0","2017-12-31","1218874832.04"
"002899","英派斯","0","2018-12-31","1272942418.05"
"002899","英派斯","0","2019-12-31","1260710160.66"
"002900","哈三联","0","2017-12-31","2185847959.62"
"002900","哈三联","0","2018-12-31","2515133610.57"
"002900","哈三联","0","2019-12-31","2669900851.77"
"002901","大博医疗","0","2017-12-31","1395139192.68"
"002901","大博医疗","0","2018-12-31","1676575653.49"
"002901","大博医疗","0","2019-12-31","2217263858.73"
"002902","铭普光磁","0","2017-12-31","1674842100.00"
"002902","铭普光磁","0","2018-12-31","1794402600.00"
"002902","铭普光磁","1","2018-12-31","1794402600.00"
"002902","铭普光磁","0","2019-12-31","1883855900.00"
"002903","宇环数控","0","2017-12-31","759548490.48"
"002903","宇环数控","0","2018-12-31","720003824.20"
"002903","宇环数控","0","2019-12-31","670968303.90"
"002905","金逸影视","0","2017-12-31","3036602744.05"
"002905","金逸影视","0","2018-12-31","2926795569.21"
"002905","金逸影视","0","2019-12-31","3119091336.59"
"002906","华阳集团","0","2017-12-31","4760971000.00"
"002906","华阳集团","0","2018-12-31","4556070200.00"
"002906","华阳集团","0","2019-12-31","4706441400.00"
"002907","华森制药","0","2017-12-31","885563933.46"
"002907","华森制药","0","2018-12-31","1093620256.31"
"002907","华森制药","0","2019-12-31","1643380715.35"
"002908","德生科技","0","2017-12-31","778532898.00"
"002908","德生科技","0","2018-06-30","743462711.28"
"002908","德生科技","0","2018-12-31","845909462.69"
"002908","德生科技","0","2019-06-30","813524609.45"
"002908","德生科技","0","2019-12-31","918641699.28"
"002908","德生科技","0","2020-06-30","959346713.71"
"002909","集泰股份","0","2017-12-31","822559417.15"
"002909","集泰股份","0","2018-12-31","876927406.24"
"002909","集泰股份","0","2019-12-31","1005850207.10"
"002910","庄园牧场","0","2017-12-31","1803717700.56"
"002910","庄园牧场","0","2019-12-31","2508472427.64"
"002911","佛燃能源","0","2017-12-31","5203102705.01"
"002911","佛燃能源","0","2018-06-30","5251265832.13"
"002911","佛燃能源","0","2018-12-31","5486899507.02"
"002911","佛燃能源","0","2019-06-30","5947227712.21"
"002911","佛燃能源","0","2019-12-31","6650948023.27"
"002911","佛燃能源","0","2020-06-30","7492981982.20"
"002912","中新赛克","0","2017-12-31","1638641500.00"
"002912","中新赛克","0","2018-06-30","1668934800.00"
"002912","中新赛克","0","2018-12-31","2134122400.00"
"002912","中新赛克","0","2019-06-30","2036963000.00"
"002912","中新赛克","0","2019-12-31","2118968900.00"
"002912","中新赛克","0","2020-06-30","2106277800.00"
"002913","奥士康","0","2017-12-31","2935852392.99"
"002913","奥士康","0","2018-12-31","3164904225.82"
"002913","奥士康","0","2019-12-31","3568043747.26"
"002915","中欣氟材","0","2017-12-31","679916703.51"
"002915","中欣氟材","0","2018-12-31","706883225.97"
"002915","中欣氟材","0","2019-12-31","1852362844.42"
"002916","深南电路","0","2017-12-31","7443389852.03"
"002916","深南电路","0","2018-12-31","8525409856.54"
"002916","深南电路","0","2019-12-31","12222362016.52"
"002917","金奥博","0","2017-12-31","751396594.18"
"002917","金奥博","0","2018-12-31","812110817.09"
"002917","金奥博","0","2019-12-31","891567125.02"
"002918","蒙娜丽莎","0","2017-12-31","3538291421.08"
"002918","蒙娜丽莎","0","2018-12-31","4363046630.28"
"002918","蒙娜丽莎","0","2019-12-31","5176528210.11"
"002919","名臣健康","0","2017-12-31","685876899.26"
"002919","名臣健康","0","2018-12-31","699019378.58"
"002919","名臣健康","0","2019-12-31","703637884.32"
"002920","德赛西威","0","2017-12-31","6222864986.54"
"002920","德赛西威","0","2018-12-31","5661947103.30"
"002920","德赛西威","0","2019-12-31","6270061719.55"
"002921","联诚精密","0","2017-12-31","1149784461.16"
"002921","联诚精密","0","2018-12-31","1224210674.54"
"002921","联诚精密","0","2019-12-31","1261735907.94"
"002921","联诚精密","0","2020-06-30","1279903875.64"
"002922","伊戈尔","0","2017-12-31","1354195197.10"
"002922","伊戈尔","0","2018-06-30","1239994186.16"
"002922","伊戈尔","0","2018-12-31","1328249037.37"
"002922","伊戈尔","0","2019-12-31","1363880401.76"
"002923","润都股份","0","2018-06-30","1021359012.74"
"002923","润都股份","0","2018-12-31","1131507812.37"
"002923","润都股份","0","2019-06-30","1278553200.69"
"002923","润都股份","0","2019-12-31","1300785395.21"
"002923","润都股份","0","2020-06-30","1401342733.04"
"002925","盈趣科技","0","2018-12-31","4656492655.68"
"002925","盈趣科技","0","2019-12-31","5448493097.63"
"002926","华西证券","0","2018-06-30","52877318000.00"
"002926","华西证券","0","2018-12-31","46799844000.00"
"002926","华西证券","0","2019-06-30","64621759400.00"
"002926","华西证券","0","2019-12-31","67824621400.00"
"002927","泰永长征","0","2018-12-31","825146200.00"
"002927","泰永长征","0","2019-12-31","1112274600.00"
"002928","华夏航空","0","2018-12-31","7785025297.43"
"002928","华夏航空","0","2019-12-31","9774550657.32"
"002929","润建股份","0","2018-12-31","3907183303.72"
"002929","润建股份","0","2019-12-31","4909924397.07"
"002930","宏川智慧","0","2018-12-31","2878701000.00"
"002930","宏川智慧","0","2019-12-31","3580717300.00"
"002931","锋龙股份","0","2018-12-31","614869285.46"
"002931","锋龙股份","0","2019-12-31","792192174.37"
"002932","明德生物","0","2018-12-31","612933354.59"
"002932","明德生物","0","2019-12-31","639920307.17"
"002933","新兴装备","0","2018-12-31","1562057275.85"
"002933","新兴装备","0","2019-12-31","1660826186.93"
"002935","天奥电子","0","2018-12-31","1476080070.99"
"002935","天奥电子","0","2019-12-31","1644481858.27"
"002936","郑州银行","0","2018-12-31","465878215000.00"
"002936","郑州银行","0","2019-06-30","479752805000.00"
"002936","郑州银行","0","2019-12-31","500473183000.00"
"002937","兴瑞科技","0","2018-12-31","1067116300.00"
"002937","兴瑞科技","0","2019-12-31","1150593600.00"
"002938","鹏鼎控股","0","2018-12-31","27343738400.00"
"002938","鹏鼎控股","0","2019-12-31","28892613000.00"
"002939","长城证券","0","2018-12-31","48419644400.00"
"002939","长城证券","0","2019-12-31","59095592900.00"
"002940","昂利康","0","2018-12-31","1464596465.58"
"002940","昂利康","0","2019-12-31","1384963930.82"
"002941","新疆交建","0","2018-12-31","10186022198.21"
"002941","新疆交建","0","2019-12-31","10996325766.30"
"002942","新农股份","0","2018-12-31","1112942200.00"
"002942","新农股份","0","2019-12-31","1304289600.00"
"002943","宇晶股份","0","2018-12-31","1027232450.17"
"002943","宇晶股份","0","2019-12-31","1060189206.42"
"002943","宇晶股份","1","2019-12-31","1056687019.40"
"002945","华林证券","0","2019-12-31","16507205800.00"
"002946","新乳业","0","2019-12-31","5372708870.92"
"002947","恒铭达","0","2019-06-30","1198084200.00"
"002947","恒铭达","0","2019-12-31","1358625100.00"
"002948","青岛银行","0","2019-12-31","373622148000.00"
"002949","华阳国际","0","2019-12-31","1884401000.00"
"002950","奥美医疗","0","2019-12-31","3160789660.01"
"002951","金时科技","0","2019-12-31","1522266814.31"
"002952","亚世光电","0","2019-12-31","916485606.22"
"002953","日丰股份","0","2019-12-31","1264033053.28"
"002955","鸿合科技","0","2019-12-31","3976484811.23"
"002956","西麦食品","0","2019-12-31","1636477100.00"
"002957","科瑞技术","0","2019-12-31","3197011995.56"
"002958","青农商行","0","2019-12-31","341667000000.00"
"002959","小熊电器","0","2019-12-31","2499595895.38"
"002960","青鸟消防","0","2019-12-31","3609662880.19"
"002960","青鸟消防","0","2020-06-30","3757918407.26"
"002961","瑞达期货","0","2019-12-31","6387714400.00"
"002962","五方光电","0","2019-12-31","1893173761.83"
"002963","豪尔赛","0","2019-12-31","2286527100.00"
"002965","祥鑫科技","0","2019-12-31","2352866023.58"
"002966","苏州银行","0","2019-12-31","343410000000.00"
"002967","广电计量","0","2019-12-31","2921386701.00"
"002968","新大正","0","2019-12-31","997111835.16"
"002969","嘉美包装","0","2019-12-31","3794682370.35"
"002970","锐明技术","0","2019-12-31","2057805421.81"
"002970","锐明技术","0","2020-06-30","2103192979.41"
"002972","科安达","0","2019-12-31","1217713000.00"
"002978","安宁股份","0","2020-06-30","4399562300.00"
"003816","中国广核","0","2019-12-31","388000000000.00"
"200011","深物业B","0","2010-12-31","2913280000.00"
"200016","深康佳B","0","2010-12-31","17841489131.87"
"200016","深康佳B","0","2011-12-31","16906453313.30"
"200016","深康佳B","0","2019-12-31","42545148773.39"
"200017","*ST 中华B","0","2010-12-31","138158100.00"
"200017","*ST 中华B","0","2012-12-31","162649100.00"
"200017","*ST 中华B","0","2013-12-31","59135300.00"
"200017","*ST 中华B","0","2019-12-31","62734800.00"
"200018","神城B退","0","2010-12-31","195732400.00"
"200018","神城B退","0","2012-12-31","172002557.00"
"200018","神城B退","0","2013-12-31","171250000.00"
"200018","神城B退","0","2017-09-30","10467275219.60"
"200018","神城B退","0","2017-12-31","12543528090.31"
"200018","神城B退","1","2017-12-31","11653249290.29"
"200018","神城B退","0","2018-12-31","12582956042.65"
"200019","深粮B","0","2010-12-31","658468800.00"
"200019","深粮B","0","2012-12-31","1221233900.00"
"200019","深粮B","0","2014-12-31","1154612300.00"
"200019","深粮B","0","2015-12-31","1060432200.00"
"200019","深粮B","0","2016-12-31","1178543700.00"
"200019","深粮B","0","2017-12-31","1070169000.00"
"200019","深粮B","0","2018-12-31","6474830000.00"
"200020","深华发B","0","2010-12-31","725894300.00"
"200020","深华发B","0","2012-12-31","683694900.00"
"200020","深华发B","0","2019-12-31","614509500.00"
"200026","飞亚达B","0","2012-12-31","3326763800.00"
"200028","一致B","0","2016-12-31","21312754500.00"
"200028","一致B","0","2018-12-31","28923689500.00"
"200028","一致B","0","2019-12-31","33520609100.00"
"200028","一致B","0","2020-06-30","37669850200.00"
"200030","富奥B","0","2012-12-31","55368454.49"
"200037","深南电B","0","2012-12-31","5536067700.00"
"200037","深南电B","0","2013-12-31","5435077200.00"
"200037","深南电B","0","2014-12-31","5056415800.00"
"200037","深南电B","0","2018-12-31","3307148300.00"
"200045","深纺织B","0","2010-12-31","1653800000.00"
"200045","深纺织B","0","2011-12-31","1804900000.00"
"200045","深纺织B","0","2012-12-31","1867330000.00"
"200045","深纺织B","0","2013-12-31","2865650000.00"
"200045","深纺织B","0","2014-12-31","2794740000.00"
"200045","深纺织B","0","2015-12-31","2895390000.00"
"200045","深纺织B","0","2016-12-31","4114800000.00"
"200045","深纺织B","0","2017-12-31","4221250000.00"
"200045","深纺织B","0","2018-12-31","4619203400.00"
"200053","深基地B","0","2015-12-31","5643956639.17"
"200053","深基地B","0","2016-12-31","7549041526.12"
"200054","建车B","0","2012-12-31","2885170000.00"
"200054","建车B","0","2013-12-31","2744420000.00"
"200054","建车B","0","2014-12-31","2369108940.50"
"200054","建车B","0","2015-12-31","1311760000.00"
"200054","建车B","0","2016-12-31","1559334881.03"
"200054","建车B","0","2017-12-31","1302226198.86"
"200054","建车B","0","2018-12-31","1461771804.14"
"200054","建车B","0","2019-12-31","1190147356.58"
"200055","方大B","0","2015-12-31","4467462050.60"
"200056","皇庭B","0","2010-12-31","1549705690.54"
"200056","皇庭B","0","2011-12-31","1537761372.58"
"200056","皇庭B","0","2012-12-31","2006481401.06"
"200056","皇庭B","0","2015-12-31","7995714299.09"
"200056","皇庭B","0","2016-12-31","10643723808.59"
"200056","皇庭B","0","2017-12-31","14171401182.58"
"200056","皇庭B","0","2019-12-31","12464281568.60"
"200058","深赛格B","0","2017-12-31","6992590420.75"
"200058","深赛格B","0","2018-06-30","6311893613.19"
"200058","深赛格B","0","2019-12-31","6160292325.28"
"200058","深赛格B","0","2020-06-30","5929469481.37"
"200160","东沣B退","0","2011-12-31","219022670.81"
"200160","东沣B退","0","2013-12-31","379647561.85"
"200160","东沣B退","0","2014-12-31","642301856.47"
"200160","东沣B退","1","2015-12-31","860283363.22"
"200160","东沣B退","0","2015-12-31","868074117.32"
"200160","东沣B退","0","2016-12-31","629147393.51"
"200160","东沣B退","0","2017-12-31","503762445.04"
"200160","东沣B退","0","2019-12-31","684945512.48"
"200168","*ST 舜喆B","0","2011-12-31","537999020.83"
"200168","*ST 舜喆B","0","2015-12-31","474516600.00"
"200168","*ST 舜喆B","0","2016-12-31","520194679.60"
"200168","*ST 舜喆B","0","2017-12-31","723587997.04"
"200168","*ST 舜喆B","0","2018-12-31","544902591.70"
"200168","*ST 舜喆B","0","2019-12-31","514650236.99"
"200413","东旭B","0","2010-12-31","374832076.41"
"200413","东旭B","0","2012-12-31","2079600686.87"
"200413","东旭B","0","2013-12-31","9132978401.14"
"200429","粤高速B","0","2010-12-31","10526464082.25"
"200429","粤高速B","0","2011-12-31","11802427175.92"
"200429","粤高速B","0","2012-12-31","13154565539.37"
"200429","粤高速B","0","2013-12-31","12694475514.01"
"200429","粤高速B","0","2014-12-31","12513505946.42"
"200429","粤高速B","0","2015-12-31","12107767967.86"
"200429","粤高速B","0","2016-12-31","16072445216.59"
"200429","粤高速B","0","2017-12-31","16523315093.72"
"200429","粤高速B","0","2018-12-31","16295910774.45"
"200429","粤高速B","0","2019-12-31","17674545340.78"
"200468","宁通信B","0","2017-12-31","2116312318.51"
"200468","宁通信B","0","2018-12-31","2120744292.41"
"200468","宁通信B","0","2019-12-31","1652005519.44"
"200488","晨鸣B","0","2010-12-31","34874187400.00"
"200505","京粮B","0","2011-12-31","1311950000.00"
"200505","京粮B","0","2015-12-31","1714444000.65"
"200505","京粮B","0","2016-12-31","1385469635.17"
"200513","丽珠B","0","2013-12-31","6568462681.97"
"200530","冰山B","0","2018-12-31","5569131083.83"
"200530","冰山B","0","2019-12-31","5522333733.96"
"200539","粤电力B","0","2015-12-31","71919934100.00"
"200539","粤电力B","0","2016-12-31","70677003760.00"
"200539","粤电力B","0","2017-06-30","70230573061.00"
"200539","粤电力B","0","2017-12-31","71007415323.00"
"200539","粤电力B","0","2018-06-30","72817272539.00"
"200539","粤电力B","0","2019-12-31","75472027123.00"
"200541","粤照明B","0","2010-12-31","3128550000.00"
"200541","粤照明B","0","2015-12-31","6048296432.78"
"200541","粤照明B","0","2016-03-31","6150115955.69"
"200541","粤照明B","0","2016-06-30","6502583732.09"
"200541","粤照明B","0","2016-09-30","6153358060.97"
"200541","粤照明B","0","2016-12-31","6096888264.85"
"200550","江铃B","0","2010-12-31","11237720000.00"
"200550","江铃B","0","2011-06-30","11616230000.00"
"200550","江铃B","0","2011-12-31","11819855000.00"
"200550","江铃B","0","2012-06-30","12702350000.00"
"200550","江铃B","0","2012-12-31","13144347000.00"
"200550","江铃B","0","2013-06-30","14931210000.00"
"200550","江铃B","0","2013-12-31","16483748000.00"
"200550","江铃B","0","2014-06-30","17824470000.00"
"200550","江铃B","0","2014-12-31","19496528000.00"
"200550","江铃B","0","2015-06-30","19559790000.00"
"200550","江铃B","0","2015-12-31","21050726000.00"
"200550","江铃B","0","2016-06-30","21307890000.00"
"200550","江铃B","0","2016-12-31","24494000000.00"
"200550","江铃B","0","2017-06-30","24199974000.00"
"200550","江铃B","0","2017-12-31","26387000000.00"
"200550","江铃B","0","2018-06-30","23232394000.00"
"200553","安道麦B","0","2013-12-31","2708271174.34"
"200553","安道麦B","0","2014-12-31","2953816908.12"
"200553","安道麦B","0","2015-06-30","3221520300.16"
"200553","安道麦B","0","2015-09-30","3286592614.26"
"200553","安道麦B","0","2015-12-31","2954162156.98"
"200553","安道麦B","0","2019-12-31","45288940000.00"
"200581","苏威孚B","0","2016-12-31","17357873400.00"
"200596","古井贡B","0","2012-06-30","4261928852.58"
"200613","大东海B","0","2014-12-31","114060000.00"
"200613","大东海B","0","2015-06-30","109920300.00"
"200625","长安B","0","2011-12-31","36532118115.54"
"200625","长安B","0","2012-12-31","46117604792.27"
"200625","长安B","0","2013-12-31","53439232598.59"
"200625","长安B","0","2017-12-31","106125114600.00"
"200625","长安B","0","2018-12-31","93488854100.00"
"200625","长安B","0","2019-12-31","97692177400.00"
"200706","瓦轴B","0","2013-12-31","3719804724.78"
"200706","瓦轴B","0","2014-12-31","3935819231.85"
"200706","瓦轴B","0","2015-12-31","3523981703.48"
"200725","京东方B","0","2010-12-31","54136340000.00"
"200725","京东方B","0","2011-12-31","68769420000.00"
"200725","京东方B","0","2012-12-31","67039220000.00"
"200725","京东方B","0","2013-12-31","92538450000.00"
"200725","京东方B","0","2014-12-31","136551370000.00"
"200725","京东方B","0","2015-12-31","152592890000.00"
"200725","京东方B","0","2016-12-31","204965700000.00"
"200725","京东方B","0","2017-09-30","238955630000.00"
"200726","鲁泰B","0","2010-12-31","7020493463.74"
"200770","武锅B退","0","2010-12-31","1786542600.00"
"200770","武锅B退","0","2011-12-31","1749077900.00"
"200770","武锅B退","0","2012-12-31","1623377100.00"
"200770","武锅B退","0","2013-12-31","1339647900.00"
"200770","武锅B退","0","2014-12-31","1150482100.00"
"200771","杭汽轮B","0","2019-12-31","12600115600.00"
"200869","张裕B","0","2012-12-31","8158799738.00"
"200986","粤华包B","0","2012-12-31","6429080900.00"
"200992","中鲁B","0","2017-12-31","1065197067.75"
"200992","中鲁B","0","2018-12-31","1219528599.32"
"200992","中鲁B","0","2019-12-31","1288526843.80"
"201872","招港B","0","2019-12-31","156696917800.00"
"300001","特锐德","0","2010-12-31","1250970000.00"
"300001","特锐德","0","2011-12-31","1378577500.00"
"300001","特锐德","0","2012-12-31","1472608300.00"
"300001","特锐德","0","2013-12-31","2354764100.00"
"300001","特锐德","0","2014-12-31","2987177100.00"
"300001","特锐德","0","2015-12-31","6359278600.00"
"300001","特锐德","0","2016-12-31","9857683700.00"
"300001","特锐德","0","2017-12-31","12275033800.00"
"300001","特锐德","0","2018-12-31","13767640900.00"
"300001","特锐德","0","2019-12-31","14460477100.00"
"300002","神州泰岳","0","2010-12-31","2746930600.00"
