"Stkcd","Reptdt","Stknme","Province","City","A001000000"
"002192","2014-12-31","路翔股份","广东省","广州市","899781724.98"
"002192","2015-12-31","*ST 融捷","广东省","广州市","929743260.52"
"002192","2016-12-31","融捷股份","广东省","广州市","913005473.82"
"002192","2017-12-31","融捷股份","广东省","广州市","1077936628.73"
"002192","2018-12-31","融捷股份","广东省","广州市","1077778378.58"
"002192","2019-12-31","融捷股份","广东省","广州市","810300312.85"
"002193","2007-12-31","山东如意","山东省","济宁市","895983581.18"
"002193","2008-12-31","山东如意","山东省","济宁市","1053063365.04"
"002193","2009-12-31","山东如意","山东省","济宁市","1579675881.21"
"002193","2010-12-31","山东如意","山东省","济宁市","1755688604.49"
"002193","2011-12-31","山东如意","山东省","济宁市","1818495472.97"
"002193","2012-12-31","山东如意","山东省","济宁市","1796692768.38"
"002193","2013-12-31","山东如意","山东省","济宁市","1762915394.73"
"002193","2014-12-31","山东如意","山东省","济宁市","1866419924.30"
"002193","2015-12-31","山东如意","山东省","济宁市","1916449614.37"
"002193","2016-12-31","山东如意","山东省","济宁市","4424575993.01"
"002193","2017-12-31","如意集团","山东省","济宁市","4584871878.81"
"002193","2018-12-31","如意集团","山东省","济宁市","4796170521.52"
"002193","2019-12-31","如意集团","山东省","济宁市","4888767224.00"
"002194","2007-12-31","武汉凡谷","湖北省","武汉市","2079120185.57"
"002194","2008-12-31","武汉凡谷","湖北省","武汉市","2258518076.24"
"002194","2009-12-31","武汉凡谷","湖北省","武汉市","2333072915.70"
"002194","2010-12-31","武汉凡谷","湖北省","武汉市","2358260893.01"
"002194","2011-12-31","武汉凡谷","湖北省","武汉市","2311085758.24"
"002194","2012-12-31","武汉凡谷","湖北省","武汉市","2220586668.76"
"002194","2013-12-31","武汉凡谷","湖北省","武汉市","2299439054.44"
"002194","2014-12-31","武汉凡谷","湖北省","武汉市","2551534021.17"
"002194","2015-12-31","武汉凡谷","湖北省","武汉市","2496339255.87"
"002194","2016-12-31","武汉凡谷","湖北省","武汉市","2550531419.38"
"002194","2017-12-31","武汉凡谷","湖北省","武汉市","2021567624.49"
"002194","2018-12-31","*ST 凡谷","湖北省","武汉市","2094210452.37"
"002194","2019-12-31","武汉凡谷","湖北省","武汉市","2427609384.57"
"002195","2007-12-31","海隆软件","上海市","上海市","251928879.13"
"002195","2008-12-31","海隆软件","上海市","上海市","290778588.32"
"002195","2009-12-31","海隆软件","上海市","上海市","314805245.41"
"002195","2010-12-31","海隆软件","上海市","上海市","358889318.01"
"002195","2011-12-31","海隆软件","上海市","上海市","424018387.73"
"002195","2012-12-31","海隆软件","上海市","上海市","485817372.34"
"002195","2013-12-31","海隆软件","上海市","上海市","488136574.22"
"002195","2014-12-31","海隆软件","上海市","上海市","4289135424.71"
"002195","2015-12-31","二三四五","上海市","上海市","4821513033.16"
"002195","2016-12-31","二三四五","上海市","上海市","7361254648.26"
"002195","2017-12-31","二三四五","上海市","上海市","9172181316.26"
"002195","2018-12-31","二三四五","上海市","上海市","11775752877.27"
"002195","2019-12-31","二三四五","上海市","上海市","11383914927.51"
"002196","2007-12-31","方正电机","浙江省","丽水市","588265994.10"
"002196","2008-12-31","方正电机","浙江省","丽水市","475764175.29"
"002196","2009-12-31","方正电机","浙江省","丽水市","500588763.73"
"002196","2010-12-31","方正电机","浙江省","丽水市","570506807.91"
"002196","2011-12-31","方正电机","浙江省","丽水市","691336532.26"
"002196","2012-12-31","方正电机","浙江省","丽水市","673711677.01"
"002196","2013-12-31","方正电机","浙江省","丽水市","903119007.24"
"002196","2014-12-31","方正电机","浙江省","丽水市","1271565480.92"
"002196","2015-12-31","方正电机","浙江省","丽水市","2760852069.02"
"002196","2016-12-31","方正电机","浙江省","丽水市","2904119466.52"
"002196","2017-12-31","方正电机","浙江省","丽水市","3292284612.78"
"002196","2018-12-31","方正电机","浙江省","丽水市","2869230940.23"
"002196","2019-12-31","方正电机","浙江省","丽水市","2870776331.75"
"002197","2007-12-31","证通电子","广东省","深圳市","509115735.69"
"002197","2008-12-31","证通电子","广东省","深圳市","641914638.69"
"002197","2009-12-31","证通电子","广东省","深圳市","718947176.44"
"002197","2010-12-31","证通电子","广东省","深圳市","917506810.20"
"002197","2011-12-31","证通电子","广东省","深圳市","1066333829.16"
"002197","2012-12-31","证通电子","广东省","深圳市","1134079475.42"
"002197","2013-12-31","证通电子","广东省","深圳市","1658676561.44"
"002197","2014-12-31","证通电子","广东省","深圳市","1936867544.90"
"002197","2015-12-31","证通电子","广东省","深圳市","2942296687.97"
"002197","2016-12-31","证通电子","广东省","深圳市","4749085664.74"
"002197","2017-12-31","证通电子","广东省","深圳市","5321185715.15"
"002197","2018-12-31","证通电子","广东省","深圳市","5225348679.75"
"002197","2019-12-31","证通电子","广东省","深圳市","5989337242.29"
"002198","2007-12-31","嘉应制药","广东省","梅州市","245477660.95"
"002198","2008-12-31","嘉应制药","广东省","梅州市","235240094.54"
"002198","2009-12-31","嘉应制药","广东省","梅州市","253329555.94"
"002198","2010-12-31","嘉应制药","广东省","梅州市","300871897.83"
"002198","2011-12-31","嘉应制药","广东省","梅州市","306549388.94"
"002198","2012-12-31","嘉应制药","广东省","梅州市","314248150.70"
"002198","2013-12-31","嘉应制药","广东省","梅州市","919003084.87"
"002198","2014-12-31","嘉应制药","广东省","梅州市","1035283718.38"
"002198","2015-12-31","嘉应制药","广东省","梅州市","1047997444.15"
"002198","2016-12-31","嘉应制药","广东省","梅州市","1099254401.78"
"002198","2017-12-31","嘉应制药","广东省","梅州市","876610240.21"
"002198","2018-12-31","嘉应制药","广东省","梅州市","889559036.66"
"002198","2019-12-31","嘉应制药","广东省","梅州市","855938235.20"
"002199","2007-12-31","东晶电子","浙江省","金华市","383665924.84"
"002199","2008-12-31","东晶电子","浙江省","金华市","401922506.81"
"002199","2009-12-31","东晶电子","浙江省","金华市","462890623.69"
"002199","2010-12-31","东晶电子","浙江省","金华市","529683020.23"
"002199","2011-12-31","东晶电子","浙江省","金华市","1015641657.91"
"002199","2012-12-31","东晶电子","浙江省","金华市","1168255777.05"
"002199","2013-12-31","东晶电子","浙江省","金华市","1452953650.19"
"002199","2014-12-31","东晶电子","浙江省","金华市","1715347191.60"
"002199","2015-12-31","东晶电子","浙江省","金华市","1384058482.37"
"002199","2016-12-31","*ST 东晶","浙江省","金华市","660334631.91"
"002199","2017-12-31","东晶电子","浙江省","金华市","583210986.74"
"002199","2018-12-31","东晶电子","浙江省","金华市","478193288.51"
"002199","2019-12-31","东晶电子","浙江省","金华市","481375542.13"
"002200","2007-12-31","绿大地","云南省","昆明市","829688862.51"
"002200","2008-12-31","绿大地","云南省","昆明市","966804583.94"
"002200","2009-12-31","绿大地","云南省","昆明市","983046250.87"
"002200","2010-12-31","绿大地","云南省","昆明市","806167434.74"
"002200","2011-12-31","*ST 大地","云南省","昆明市","867349354.57"
"002200","2012-12-31","*ST 大地","云南省","昆明市","1068248037.70"
"002200","2013-12-31","*ST 大地","云南省","昆明市","1535974683.67"
"002200","2014-12-31","云投生态","云南省","昆明市","2415727761.45"
"002200","2015-12-31","云投生态","云南省","昆明市","2884632254.48"
"002200","2016-12-31","云投生态","云南省","昆明市","3436814310.89"
"002200","2017-12-31","云投生态","云南省","昆明市","3323487195.42"
"002200","2018-12-31","云投生态","云南省","昆明市","3559903118.84"
"002200","2019-12-31","*ST 云投","云南省","昆明市","3614107820.22"
"002201","2007-12-31","九鼎新材","江苏省","南通市","741534528.98"
"002201","2008-12-31","九鼎新材","江苏省","南通市","759178006.55"
"002201","2009-12-31","九鼎新材","江苏省","南通市","787418724.08"
"002201","2010-12-31","九鼎新材","江苏省","南通市","1010286977.55"
"002201","2011-12-31","九鼎新材","江苏省","南通市","1111077862.34"
"002201","2012-12-31","九鼎新材","江苏省","南通市","1150777542.62"
"002201","2013-12-31","九鼎新材","江苏省","南通市","1259443373.95"
"002201","2014-12-31","九鼎新材","江苏省","南通市","1644732406.24"
"002201","2015-12-31","九鼎新材","江苏省","南通市","2137561682.61"
"002201","2016-12-31","九鼎新材","江苏省","南通市","2422061473.44"
"002201","2017-12-31","九鼎新材","江苏省","南通市","2740929575.85"
"002201","2018-12-31","九鼎新材","江苏省","南通市","2319814106.79"
"002201","2019-12-31","九鼎新材","江苏省","南通市","2299804367.12"
"002203","2007-12-31","海亮股份","浙江省","绍兴市","2838224472.97"
"002203","2008-12-31","海亮股份","浙江省","绍兴市","3318877918.10"
"002203","2009-12-31","海亮股份","浙江省","绍兴市","4534196620.04"
"002203","2010-12-31","海亮股份","浙江省","绍兴市","5427155512.77"
"002203","2011-12-31","海亮股份","浙江省","绍兴市","6938139033.94"
"002203","2012-12-31","海亮股份","浙江省","绍兴市","6435757724.10"
"002203","2013-12-31","海亮股份","浙江省","绍兴市","7316488353.90"
"002203","2014-12-31","海亮股份","浙江省","绍兴市","8216462209.84"
"002203","2015-12-31","海亮股份","浙江省","绍兴市","9219727328.02"
"002203","2016-12-31","海亮股份","浙江省","绍兴市","12764294465.24"
"002203","2017-12-31","海亮股份","浙江省","绍兴市","15279965966.40"
"002203","2018-12-31","海亮股份","浙江省","绍兴市","19218163534.27"
"002203","2019-12-31","海亮股份","浙江省","绍兴市","24522263320.16"
"002206","2007-12-31","海利得","浙江省","嘉兴市","823261010.79"
"002206","2008-12-31","海利得","浙江省","嘉兴市","951695950.42"
"002206","2009-12-31","海利得","浙江省","嘉兴市","1311174811.27"
"002206","2010-12-31","海利得","浙江省","嘉兴市","1847521455.92"
"002206","2011-12-31","海利得","浙江省","嘉兴市","2637180745.09"
"002206","2012-12-31","海利得","浙江省","嘉兴市","3083643319.57"
"002206","2013-12-31","海利得","浙江省","嘉兴市","3265425035.84"
"002206","2014-12-31","海利得","浙江省","嘉兴市","3337759999.66"
"002206","2015-12-31","海利得","浙江省","嘉兴市","3637949944.22"
"002206","2016-12-31","海利得","浙江省","嘉兴市","4196340190.31"
"002206","2017-12-31","海利得","浙江省","嘉兴市","4383951771.99"
"002206","2018-12-31","海利得","浙江省","嘉兴市","4809587884.69"
"002206","2019-12-31","海利得","浙江省","嘉兴市","5570703228.61"
"002207","2007-12-31","准油股份","新疆维吾尔自治区","乌鲁木齐市","339264491.18"
"002207","2008-12-31","准油股份","新疆维吾尔自治区","乌鲁木齐市","589069814.54"
"002207","2009-12-31","准油股份","新疆维吾尔自治区","乌鲁木齐市","681564219.21"
"002207","2010-12-31","准油股份","新疆维吾尔自治区","乌鲁木齐市","666729729.11"
"002207","2011-12-31","准油股份","新疆维吾尔自治区","克拉玛依市","657004475.49"
"002207","2012-12-31","准油股份","新疆维吾尔自治区","克拉玛依市","675751412.86"
"002207","2013-12-31","准油股份","新疆维吾尔自治区","克拉玛依市","857348286.70"
"002207","2014-12-31","准油股份","新疆维吾尔自治区","克拉玛依市","1023634160.14"
"002207","2015-12-31","准油股份","新疆维吾尔自治区","克拉玛依市","988542022.94"
"002207","2016-12-31","准油股份","新疆维吾尔自治区","克拉玛依市","915206849.96"
"002207","2017-12-31","*ST 准油","新疆维吾尔自治区","克拉玛依市","747857239.93"
"002207","2018-12-31","ST 准油","新疆维吾尔自治区","克拉玛依市","405203573.62"
"002207","2019-12-31","ST 准油","新疆维吾尔自治区","克拉玛依市","472714240.62"
"002209","2007-12-31","达意隆","广东省","广州市","551968670.74"
"002209","2008-12-31","达意隆","广东省","广州市","757506604.99"
"002209","2009-12-31","达意隆","广东省","广州市","909137882.97"
"002209","2010-12-31","达意隆","广东省","广州市","1052374360.48"
"002209","2011-12-31","达意隆","广东省","广州市","1089285977.51"
"002209","2012-12-31","达意隆","广东省","广州市","1268092163.03"
"002209","2013-12-31","达意隆","广东省","广州市","1648522272.54"
"002209","2014-12-31","达意隆","广东省","广州市","1512343196.92"
"002209","2015-12-31","达意隆","广东省","广州市","1609386864.06"
"002209","2016-12-31","达意隆","广东省","广州市","1637892045.26"
"002209","2017-12-31","达意隆","广东省","广州市","1657356907.11"
"002209","2018-12-31","达意隆","广东省","广州市","1457710446.77"
"002209","2019-12-31","达意隆","广东省","广州市","1440113870.30"
"002210","2007-12-31","飞马国际","广东省","深圳市","527360364.12"
"002210","2008-12-31","飞马国际","广东省","深圳市","1146540899.29"
"002210","2009-12-31","飞马国际","广东省","深圳市","2905736507.64"
"002210","2010-12-31","飞马国际","广东省","深圳市","4686709436.84"
"002210","2011-12-31","飞马国际","广东省","深圳市","7492025374.82"
"002210","2012-12-31","飞马国际","广东省","深圳市","9986924030.82"
"002210","2013-12-31","飞马国际","广东省","深圳市","12638253492.51"
"002210","2014-12-31","飞马国际","广东省","深圳市","17056739551.39"
"002210","2015-12-31","飞马国际","广东省","深圳市","21465062573.53"
"002210","2016-12-31","飞马国际","广东省","深圳市","19684893411.57"
"002210","2017-12-31","飞马国际","广东省","深圳市","21488394364.73"
"002210","2018-12-31","飞马国际","广东省","深圳市","16653365640.73"
"002210","2019-12-31","*ST 飞马","广东省","深圳市","2577457154.43"
"002211","2007-12-31","宏达新材","江苏省","镇江市","851715824.76"
"002211","2008-12-31","宏达新材","江苏省","镇江市","1298198712.88"
"002211","2009-12-31","宏达新材","江苏省","镇江市","1497677146.17"
"002211","2010-12-31","宏达新材","江苏省","镇江市","2462298672.61"
"002211","2011-12-31","宏达新材","江苏省","镇江市","2466563203.15"
"002211","2012-12-31","宏达新材","江苏省","镇江市","2675075920.04"
"002211","2013-12-31","宏达新材","江苏省","镇江市","1737322964.40"
"002211","2014-12-31","宏达新材","江苏省","镇江市","1264899066.67"
"002211","2015-12-31","宏达新材","江苏省","镇江市","1033894296.49"
"002211","2016-12-31","宏达新材","江苏省","镇江市","1067790501.39"
"002211","2017-12-31","宏达新材","江苏省","镇江市","1193298947.46"
"002211","2018-12-31","宏达新材","江苏省","镇江市","1182498466.22"
"002211","2019-12-31","宏达新材","上海市","上海市","1078860758.58"
"002212","2007-12-31","南洋股份","广东省","汕头市","648171676.19"
"002212","2008-12-31","南洋股份","广东省","汕头市","1258905460.32"
"002212","2009-12-31","南洋股份","广东省","汕头市","1406208198.30"
"002212","2010-12-31","南洋股份","广东省","汕头市","1867898267.25"
"002212","2011-12-31","南洋股份","广东省","汕头市","1939733481.24"
"002212","2012-12-31","南洋股份","广东省","汕头市","2232923620.63"
"002212","2013-12-31","南洋股份","广东省","汕头市","2898480180.04"
"002212","2014-12-31","南洋股份","广东省","汕头市","3008969209.93"
"002212","2015-12-31","南洋股份","广东省","汕头市","3155616621.48"
"002212","2016-12-31","南洋股份","广东省","汕头市","8944639687.32"
"002212","2017-12-31","南洋股份","广东省","汕头市","9624743762.47"
"002212","2018-12-31","南洋股份","广东省","汕头市","9947493422.60"
"002212","2019-12-31","南洋股份","广东省","汕头市","11113758813.14"
"002213","2007-12-31","特尔佳","广东省","深圳市","211174650.51"
"002213","2008-12-31","特尔佳","广东省","深圳市","306092733.10"
"002213","2009-12-31","特尔佳","广东省","深圳市","335846465.68"
"002213","2010-12-31","特尔佳","广东省","深圳市","393237609.54"
"002213","2011-12-31","特尔佳","广东省","深圳市","426930190.49"
"002213","2012-12-31","特尔佳","广东省","深圳市","424879687.29"
"002213","2013-12-31","特尔佳","广东省","深圳市","447124806.37"
"002213","2014-12-31","特尔佳","广东省","深圳市","465850981.51"
"002213","2015-12-31","特尔佳","广东省","深圳市","440315739.27"
"002213","2016-12-31","特尔佳","广东省","深圳市","440171363.65"
"002213","2017-12-31","特尔佳","广东省","深圳市","432575993.43"
"002213","2018-12-31","特尔佳","广东省","深圳市","427958068.57"
"002213","2019-12-31","特尔佳","广东省","深圳市","462557241.28"
"002214","2007-12-31","大立科技","浙江省","杭州市","286893447.25"
"002214","2008-12-31","大立科技","浙江省","杭州市","513761024.54"
"002214","2009-12-31","大立科技","浙江省","杭州市","557927507.33"
"002214","2010-12-31","大立科技","浙江省","杭州市","597797831.47"
"002214","2011-12-31","大立科技","浙江省","杭州市","672229572.99"
"002214","2012-12-31","大立科技","浙江省","杭州市","702822283.87"
"002214","2013-12-31","大立科技","浙江省","杭州市","782225422.55"
"002214","2014-12-31","大立科技","浙江省","杭州市","1273230860.50"
"002214","2015-12-31","大立科技","浙江省","杭州市","1418705548.95"
"002214","2016-12-31","大立科技","浙江省","杭州市","1249674560.38"
"002214","2017-12-31","大立科技","浙江省","杭州市","1427459553.76"
"002214","2018-12-31","大立科技","浙江省","杭州市","1453611412.95"
"002214","2019-12-31","大立科技","浙江省","杭州市","1567711934.31"
"002215","2007-12-31","诺普信","广东省","深圳市","357722557.56"
"002215","2008-12-31","诺普信","广东省","深圳市","717239587.37"
"002215","2009-12-31","诺普信","广东省","深圳市","983571130.94"
"002215","2010-12-31","诺普信","广东省","深圳市","1621723279.00"
"002215","2011-12-31","诺普信","广东省","深圳市","2079811390.07"
"002215","2012-12-31","诺普信","广东省","深圳市","2017345900.14"
"002215","2013-12-31","诺普信","广东省","深圳市","2578638722.57"
"002215","2014-12-31","诺普信","广东省","深圳市","2526234596.25"
"002215","2015-12-31","诺普信","广东省","深圳市","3077048668.59"
"002215","2016-12-31","诺普信","广东省","深圳市","3148427479.11"
"002215","2017-12-31","诺普信","广东省","深圳市","4542439693.97"
"002215","2018-12-31","诺普信","广东省","深圳市","5522594812.60"
"002215","2019-12-31","诺普信","广东省","深圳市","5884396026.78"
"002216","2007-12-31","三全食品","河南省","郑州市","1065007933.87"
"002216","2008-12-31","三全食品","河南省","郑州市","1481977968.37"
"002216","2009-12-31","三全食品","河南省","郑州市","1611767022.34"
"002216","2010-12-31","三全食品","河南省","郑州市","1906040195.09"
"002216","2011-12-31","三全食品","河南省","郑州市","2774501173.03"
"002216","2012-12-31","三全食品","河南省","郑州市","3124385245.21"
"002216","2013-12-31","三全食品","河南省","郑州市","3708836453.18"
"002216","2014-12-31","三全食品","河南省","郑州市","3537780437.84"
"002216","2015-12-31","三全食品","河南省","郑州市","3841371714.35"
"002216","2016-12-31","三全食品","河南省","郑州市","4152084622.31"
"002216","2017-12-31","三全食品","河南省","郑州市","4362465738.29"
"002216","2018-12-31","三全食品","河南省","郑州市","4609685059.47"
"002216","2019-12-31","三全食品","河南省","郑州市","5283219785.78"
"002217","2007-12-31","联合化工","山东省","淄博市","437817809.90"
"002217","2008-12-31","联合化工","山东省","淄博市","930177353.28"
"002217","2009-12-31","联合化工","山东省","淄博市","1133228175.53"
"002217","2010-12-31","联合化工","山东省","淄博市","1306814744.10"
"002217","2011-12-31","联合化工","山东省","淄博市","1448959357.41"
"002217","2012-12-31","联合化工","山东省","淄博市","1480512771.02"
"002217","2013-12-31","联合化工","山东省","淄博市","1433957899.52"
"002217","2014-12-31","*ST 合泰","山东省","淄博市","3210287014.62"
"002217","2015-12-31","合力泰","山东省","淄博市","9154653463.77"
"002217","2016-12-31","合力泰","山东省","淄博市","16996175547.09"
"002217","2017-12-31","合力泰","山东省","淄博市","21244382601.01"
"002217","2018-12-31","合力泰","山东省","淄博市","27433422291.70"
"002217","2019-12-31","合力泰","福建省","莆田市","33643958400.85"
"002218","2007-12-31","拓日新能","广东省","深圳市","223888640.37"
"002218","2008-12-31","拓日新能","广东省","深圳市","760976031.55"
"002218","2009-12-31","拓日新能","广东省","深圳市","901812361.81"
"002218","2010-12-31","拓日新能","广东省","深圳市","1373405628.57"
"002218","2011-12-31","拓日新能","广东省","深圳市","2016622612.75"
"002218","2012-12-31","拓日新能","广东省","深圳市","2304038149.65"
"002218","2013-12-31","拓日新能","广东省","深圳市","2564960509.15"
"002218","2014-12-31","拓日新能","广东省","深圳市","3195465452.29"
"002218","2015-12-31","拓日新能","广东省","深圳市","4248471588.00"
"002218","2016-12-31","拓日新能","广东省","深圳市","4803884016.75"
"002218","2017-12-31","拓日新能","广东省","深圳市","5750116822.93"
"002218","2018-12-31","拓日新能","广东省","深圳市","6332746085.12"
"002218","2019-12-31","拓日新能","广东省","深圳市","6273018176.67"
"002219","2008-12-31","独一味","甘肃省","陇南市","358906843.04"
"002219","2009-12-31","独一味","甘肃省","陇南市","452430345.62"
"002219","2010-12-31","独一味","甘肃省","陇南市","513363299.39"
"002219","2011-12-31","独一味","甘肃省","陇南市","600796030.45"
"002219","2012-12-31","独一味","甘肃省","陇南市","869097842.03"
"002219","2013-12-31","独一味","甘肃省","陇南市","1143093577.10"
"002219","2014-12-31","恒康医疗","甘肃省","陇南市","1891382928.49"
"002219","2015-12-31","恒康医疗","甘肃省","陇南市","4780346616.33"
"002219","2016-12-31","恒康医疗","甘肃省","陇南市","5984709625.84"
"002219","2017-12-31","恒康医疗","甘肃省","陇南市","10253239638.48"
"002219","2018-12-31","恒康医疗","甘肃省","陇南市","8758983757.39"
"002219","2019-12-31","恒康医疗","甘肃省","陇南市","4909889865.73"
"002220","2007-12-31","天宝股份","辽宁省","大连市","612304753.36"
"002220","2008-12-31","天宝股份","辽宁省","大连市","907891715.22"
"002220","2009-12-31","天宝股份","辽宁省","大连市","1088852831.29"
"002220","2010-12-31","天宝股份","辽宁省","大连市","1326199269.35"
"002220","2011-12-31","天宝股份","辽宁省","大连市","2384043149.97"
"002220","2012-12-31","天宝股份","辽宁省","大连市","2914777100.73"
"002220","2013-12-31","天宝股份","辽宁省","大连市","3533330639.01"
"002220","2014-12-31","天宝股份","辽宁省","大连市","4192741917.54"
"002220","2015-12-31","天宝股份","辽宁省","大连市","4569768880.41"
"002220","2016-12-31","天宝股份","辽宁省","大连市","4779339555.30"
"002220","2017-12-31","天宝食品","辽宁省","大连市","5127418507.83"
"002220","2018-12-31","天宝食品","辽宁省","大连市","4970392606.14"
"002220","2019-12-31","ST 天宝","辽宁省","大连市","3381556146.61"
"002221","2007-12-31","东华能源","江苏省","张家港市","775182438.88"
"002221","2008-12-31","东华能源","江苏省","张家港市","1227682059.00"
"002221","2009-12-31","东华能源","江苏省","张家港市","1430736698.43"
"002221","2010-12-31","东华能源","江苏省","张家港市","2000841541.28"
"002221","2011-12-31","东华能源","江苏省","张家港市","3855062133.57"
"002221","2012-12-31","东华能源","江苏省","张家港市","4861166392.85"
"002221","2013-12-31","东华能源","江苏省","张家港市","7696465380.49"
"002221","2014-12-31","东华能源","江苏省","张家港市","11299142869.76"
"002221","2015-12-31","东华能源","江苏省","张家港市","14897057699.92"
"002221","2016-12-31","东华能源","江苏省","张家港市","20282268211.02"
"002221","2017-12-31","东华能源","江苏省","张家港市","22394424651.68"
"002221","2018-12-31","东华能源","江苏省","张家港市","26786883619.04"
"002221","2019-12-31","东华能源","江苏省","张家港市","28081435717.57"
"002223","2008-12-31","鱼跃医疗","江苏省","镇江市","449453946.09"
"002223","2009-12-31","鱼跃医疗","江苏省","镇江市","638289023.93"
"002223","2010-12-31","鱼跃医疗","江苏省","镇江市","1063498600.53"
"002223","2011-12-31","鱼跃医疗","江苏省","镇江市","1296902073.48"
"002223","2012-12-31","鱼跃医疗","江苏省","镇江市","1539819138.35"
"002223","2013-12-31","鱼跃医疗","江苏省","镇江市","1813376619.26"
"002223","2014-12-31","鱼跃医疗","江苏省","镇江市","2138304160.20"
"002223","2015-12-31","鱼跃医疗","江苏省","镇江市","2925874294.92"
"002223","2016-12-31","鱼跃医疗","江苏省","镇江市","5807434823.44"
"002223","2017-12-31","鱼跃医疗","江苏省","镇江市","6628612862.77"
"002223","2018-12-31","鱼跃医疗","江苏省","镇江市","6911400032.53"
"002223","2019-12-31","鱼跃医疗","江苏省","镇江市","7965728883.72"
"002224","2008-12-31","三力士","浙江省","绍兴市","449288400.29"
"002224","2009-12-31","三力士","浙江省","绍兴市","568236273.89"
"002224","2010-12-31","三力士","浙江省","绍兴市","598880093.09"
"002224","2011-12-31","三力士","浙江省","绍兴市","689687736.00"
"002224","2012-12-31","三力士","浙江省","绍兴市","810771574.90"
"002224","2013-12-31","三力士","浙江省","绍兴市","1177404416.22"
"002224","2014-12-31","三力士","浙江省","绍兴市","1395612636.41"
"002224","2015-12-31","三力士","浙江省","绍兴市","1580393452.92"
"002224","2016-12-31","三力士","浙江省","绍兴市","1771858164.47"
"002224","2017-12-31","三力士","浙江省","绍兴市","1975528560.65"
"002224","2018-12-31","三力士","浙江省","绍兴市","2642619143.26"
"002224","2019-12-31","三力士","浙江省","绍兴市","2802454497.04"
"002225","2008-12-31","濮耐股份","河南省","濮阳市","1219904888.80"
"002225","2009-12-31","濮耐股份","河南省","濮阳市","1532290867.42"
"002225","2010-12-31","濮耐股份","河南省","濮阳市","2222002681.23"
"002225","2011-12-31","濮耐股份","河南省","濮阳市","2907029448.90"
"002225","2012-12-31","濮耐股份","河南省","濮阳市","3106086043.15"
"002225","2013-12-31","濮耐股份","河南省","濮阳市","3783208501.66"
"002225","2014-12-31","濮耐股份","河南省","濮阳市","4899461497.89"
"002225","2015-12-31","濮耐股份","河南省","濮阳市","5154854960.11"
"002225","2016-12-31","濮耐股份","河南省","濮阳市","4679894724.85"
"002225","2017-12-31","濮耐股份","河南省","濮阳市","4876995588.45"
"002225","2018-12-31","濮耐股份","河南省","濮阳市","5291625123.74"
"002225","2019-12-31","濮耐股份","河南省","濮阳市","5723927511.54"
"002226","2008-12-31","江南化工","安徽省","宣城市","324032204.24"
"002226","2009-12-31","江南化工","安徽省","宣城市","402566563.05"
"002226","2010-12-31","江南化工","安徽省","宣城市","491893207.22"
"002226","2011-12-31","江南化工","安徽省","宣城市","3190493571.62"
"002226","2012-12-31","江南化工","安徽省","宣城市","3456053196.51"
"002226","2013-12-31","江南化工","安徽省","宣城市","4011955338.98"
"002226","2014-12-31","江南化工","安徽省","宣城市","4025218905.62"
"002226","2015-12-31","江南化工","安徽省","宣城市","4635330513.44"
"002226","2016-12-31","江南化工","安徽省","宣城市","5120570028.31"
"002226","2017-12-31","江南化工","安徽省","宣城市","5127116905.87"
"002226","2018-12-31","江南化工","安徽省","宣城市","12041188603.40"
"002226","2019-12-31","江南化工","安徽省","宣城市","12205606121.03"
"002228","2008-12-31","合兴包装","福建省","厦门市","692433890.88"
"002228","2009-12-31","合兴包装","福建省","厦门市","1134733053.10"
"002228","2010-12-31","合兴包装","福建省","厦门市","1625932458.20"
"002228","2011-12-31","合兴包装","福建省","厦门市","1814298212.20"
"002228","2012-12-31","合兴包装","福建省","厦门市","2141651120.75"
"002228","2013-12-31","合兴包装","福建省","厦门市","2207868710.79"
"002228","2014-12-31","合兴包装","福建省","厦门市","2448857618.93"
"002228","2015-12-31","合兴包装","福建省","厦门市","2983192637.64"
"002228","2016-12-31","合兴包装","福建省","厦门市","5429028302.23"
"002228","2017-12-31","合兴包装","福建省","厦门市","6461861382.62"
"002228","2018-12-31","合兴包装","福建省","厦门市","7013603538.62"
"002228","2019-12-31","合兴包装","福建省","厦门市","6512305837.19"
"002229","2008-12-31","鸿博股份","福建省","福州市","475504316.61"
"002229","2009-12-31","鸿博股份","福建省","福州市","634689579.02"
"002229","2010-12-31","鸿博股份","福建省","福州市","700452763.05"
"002229","2011-12-31","鸿博股份","福建省","福州市","1082475362.15"
"002229","2012-12-31","鸿博股份","福建省","福州市","1249301431.14"
"002229","2013-12-31","鸿博股份","福建省","福州市","1202195406.38"
"002229","2014-12-31","鸿博股份","福建省","福州市","1365755100.49"
"002229","2015-12-31","鸿博股份","福建省","福州市","2043636332.06"
"002229","2016-12-31","鸿博股份","福建省","福州市","2433709520.34"
"002229","2017-12-31","鸿博股份","福建省","福州市","2109975370.41"
"002229","2018-12-31","鸿博股份","福建省","福州市","2067181300.80"
"002229","2019-12-31","鸿博股份","福建省","福州市","2123455510.64"
"002230","2008-12-31","科大讯飞","安徽省","合肥市","596726396.08"
"002230","2009-12-31","科大讯飞","安徽省","合肥市","728219506.49"
"002230","2010-12-31","科大讯飞","安徽省","合肥市","865074061.74"
"002230","2011-12-31","科大讯飞","安徽省","合肥市","1431203256.88"
